2002	0.9077490774907749
2003	0.7558139534883721
2004	0.0
2005	0.34191176470588236
2006	0.05652173913043478
2007	0.0
2008	0.0
2009	0.0
2010	0.0
2011	0.0
2012	0.0
2013	0.0
